,Unnamed: 0,VO2,Date,Km,Av_HR_for_Run,run_time,av_cadence
353,353,50.0,2022-11-26,12.27666015625,139.0,75.47181701660156,178.09375
354,354,50.0,2022-11-25,11.2519697265625,151.0,66.83943328857421,176.3125
355,355,50.0,2022-11-24,15.5191396484375,143.0,92.19359944661458,177.796875
356,356,50.0,2022-11-23,8.7523203125,145.0,49.713966623942056,181.453125
357,357,50.0,2022-11-22,10.5570400390625,145.0,62.6355167388916,180.0
358,358,50.0,2022-11-21,12.150490234375,142.0,74.99194997151693,175.421875
359,359,50.0,2022-11-19,12.226650390625,137.0,77.01626675923666,173.578125
360,360,50.0,2022-11-18,11.74841015625,149.0,73.40291697184244,175.453125
361,361,51.0,2022-11-17,13.6254404296875,136.0,87.13818333943685,176.03125
362,362,51.0,2022-11-16,13.5436201171875,138.0,81.4146832148234,176.515625
363,363,51.0,2022-11-15,10.000509765625,128.0,63.80018310546875,161.015625
364,364,51.0,2022-11-14,12.444400390625,132.0,76.0929168701172,179.125
365,365,50.0,2022-11-12,13.0123095703125,138.0,79.88305002848307,174.21875
366,366,50.0,2022-11-11,10.7902900390625,136.0,65.905099995931,176.734375
367,367,50.0,2022-11-10,12.2003203125,143.0,73.4646998723348,177.484375
368,368,50.0,2022-11-09,8.9786298828125,137.0,52.24691638946533,167.1875
369,369,50.0,2022-11-08,10.4085302734375,136.0,64.78333333333333,173.0625
370,370,50.0,2022-11-07,10.8799296875,139.0,66.53099975585937,177.796875
371,371,50.0,2022-11-06,11.5669501953125,135.0,70.48993352254232,169.609375
372,372,49.0,2022-11-04,12.0302998046875,135.0,72.87355003356933,170.890625
373,373,49.0,2022-11-03,9.044919921875,142.0,50.556566619873045,179.09375
374,374,49.0,2022-11-02,10.0094501953125,130.0,64.47741670211157,165.0
375,375,49.0,2022-11-01,7.5752099609375,148.0,44.78563305536906,173.609375
376,376,49.0,2022-10-31,11.1325302734375,143.0,67.90345026652018,169.96875
377,377,48.0,2022-10-29,7.20008984375,141.0,46.75199979146321,168.65625
378,378,49.0,2022-10-28,14.7664501953125,128.0,98.11031646728516,156.96875
379,379,49.0,2022-10-27,11.028330078125,126.0,69.32098352114359,140.078125
380,380,49.0,2022-10-26,10.3641396484375,140.0,60.30428314208984,178.078125
381,381,49.0,2022-10-25,12.1354501953125,136.0,74.11451619466146,170.34375
382,382,48.0,2022-10-24,11.79876953125,136.0,73.5538330078125,172.671875
383,383,48.0,2022-10-23,1.5944000244140626,156.0,9.95,175.890625
384,384,48.0,2022-10-23,11.6570302734375,132.0,73.60864995320638,156.578125
385,385,48.0,2022-10-22,14.0446298828125,139.0,87.50154927571614,172.75
386,386,48.0,2022-10-21,12.2765400390625,139.0,76.30733337402344,171.65625
387,387,48.0,2022-10-20,12.5933603515625,143.0,78.59145024617513,166.109375
388,388,48.0,2022-10-19,8.2850703125,142.0,48.735250043869016,164.0625
389,389,48.0,2022-10-18,14.0028896484375,148.0,84.11514994303386,175.140625
390,390,48.0,2022-10-17,13.0103603515625,133.0,80.8471165974935,156.796875
391,391,48.0,2022-10-16,16.0074599609375,136.0,100.1443000157674,174.21875
392,392,48.0,2022-10-15,9.2617001953125,137.0,57.17821706136068,174.28125
393,393,48.0,2022-10-14,7.90056005859375,133.0,49.916700236002605,172.21875
394,394,48.0,2022-10-13,10.6559599609375,140.0,68.29879986147085,169.34375
395,395,48.0,2022-10-11,8.2798701171875,140.0,51.8851500193278,170.515625
396,396,48.0,2022-10-10,7.34139990234375,146.0,47.56306660970052,159.28125
397,397,48.0,2022-10-09,13.2178603515625,173.8470297029703,67.33333333333333,186.24059405940596
398,398,48.0,2022-10-08,11.678509765625,141.0,75.88328348795572,165.015625
399,399,49.0,2022-10-07,15.344169921875,145.0,92.16163380940756,169.78125
400,400,49.0,2022-10-06,18.1140390625,150.0,113.61226663589476,169.859375
401,401,49.0,2022-10-04,13.507990234375,151.0,81.47839965820313,169.515625
402,402,49.0,2022-10-03,11.9013701171875,124.0,79.59908345540364,158.8125
403,403,49.0,2022-10-03,1.831489990234375,153.0,9.583250013987223,190.203125
404,404,49.0,2022-10-02,13.6198701171875,135.0,85.18551699320476,173.765625
405,405,50.0,2022-10-01,6.5097998046875,138.0,42.94459991455078,167.109375
406,406,50.0,2022-09-30,8.45175,140.0,53.44451662699382,174.484375
407,407,50.0,2022-09-29,9.0196796875,139.0,56.06514994303385,173.234375
408,408,50.0,2022-09-28,9.0044697265625,140.0,53.168649927775064,179.71875
409,409,50.0,2022-09-27,11.1306103515625,134.0,69.06651662190755,174.078125
410,410,50.0,2022-09-26,11.48751953125,137.0,71.63279978434245,172.65625
411,411,49.0,2022-09-25,8.0013798828125,132.0,57.583333333333336,125.296875
412,412,50.0,2022-09-24,10.1889501953125,144.0,61.87223358154297,175.296875
413,413,50.0,2022-09-23,11.4353603515625,143.0,68.56611684163411,169.453125
414,414,50.0,2022-09-22,11.83675,139.0,74.51729990641276,175.5
415,415,50.0,2022-09-21,11.282740234375,149.0,66.51968320210774,172.34375
416,416,50.0,2022-09-20,8.3838095703125,140.0,49.33463363647461,179.578125
417,417,50.0,2022-09-19,12.228009765625,143.0,74.18071670532227,174.546875
418,418,,2022-09-17,1.4774300537109375,144.0,7.1,189.328125
419,419,50.0,2022-09-17,11.1544501953125,147.0,62.91103286743164,182.734375
420,420,50.0,2022-09-16,7.57881982421875,142.0,44.19708353678386,179.046875
421,421,49.0,2022-09-15,10.113080078125,140.0,62.16175028483073,169.421875
422,422,49.0,2022-09-14,9.5560400390625,142.0,59.82649993896485,178.46875
423,423,50.0,2022-09-13,10.0258603515625,144.0,58.46249983310699,181.5
424,424,50.0,2022-09-12,10.0070302734375,139.0,60.98946685791016,173.34375
425,425,50.0,2022-09-11,12.0613896484375,135.0,77.56305057009061,169.046875
426,426,51.0,2022-09-10,13.5815498046875,135.0,82.11475016276042,158.796875
427,427,50.0,2022-09-08,6.2983798828125,133.0,39.53236643473307,177.359375
428,428,50.0,2022-09-07,9.53958984375,136.0,58.433899879455566,174.421875
429,429,50.0,2022-09-06,11.920150390625,144.0,73.33175036112468,177.6875
430,430,50.0,2022-09-05,5.32785986328125,140.0,32.25511678059896,176.671875
431,431,,2022-09-05,3.109260009765625,128.0,18.578000895182292,
432,432,50.0,2022-09-04,11.2098896484375,145.0,68.36230010986328,173.609375
433,433,50.0,2022-09-02,5.34441015625,161.0,27.46103312174479,167.6875
434,434,51.0,2022-09-01,6.08252001953125,142.0,37.98336696624756,175.59375
435,435,51.0,2022-08-31,6.29866015625,136.0,40.79960009256999,174.109375
436,436,51.0,2022-08-26,7.40339990234375,134.0,45.212999979654946,176.4375
437,437,51.0,2022-08-25,10.3767998046875,135.0,63.109083557128905,173.625
438,438,51.0,2022-08-24,11.535669921875,136.0,70.0051996866862,176.015625
439,439,51.0,2022-08-23,16.0081103515625,137.0,95.92260030110675,176.8125
440,440,51.0,2022-08-22,11.4587998046875,138.0,68.28478342692057,176.859375
441,441,50.0,2022-08-21,13.9506796875,137.0,87.95773366292318,176.828125
442,442,50.0,2022-08-20,14.0095595703125,142.0,82.10571645100912,177.71875
443,443,50.0,2022-08-19,10.383599609375,137.0,64.40481669108073,172.125
444,444,50.0,2022-08-18,12.010490234375,143.0,73.05448315938314,179.53125
445,445,50.0,2022-08-17,10.009099609375,147.0,59.85140024820963,177.59375
446,446,50.0,2022-08-16,4.9772099609375,157.0,27.20838368733724,183.71875
447,447,51.0,2022-08-16,10.6683095703125,143.0,63.341033426920575,169.71875
448,448,51.0,2022-08-15,8.2659296875,140.0,50.960349782307944,179.59375
449,449,51.0,2022-08-13,12.2350703125,133.0,78.93244984944661,169.0
450,450,50.0,2022-08-12,12.38726953125,140.0,75.59044970671336,173.234375
451,451,51.0,2022-08-11,10.066259765625,142.0,61.091582743326825,177.96875
452,452,51.0,2022-08-10,13.0090498046875,146.0,73.3660499572754,171.625
453,453,51.0,2022-08-08,11.7594296875,134.0,70.88161645531655,180.09375
454,454,51.0,2022-08-07,10.3145,141.0,62.66403299967448,177.90625
455,455,51.0,2022-08-06,17.303060546875,136.0,108.7859664916992,167.953125
456,456,51.0,2022-08-05,10.435080078125,141.0,62.40723317464192,174.46875
457,457,51.0,2022-08-04,8.9952900390625,147.0,53.85578308105469,172.40625
458,458,51.0,2022-08-03,10.820509765625,137.0,65.79459940592447,178.125
459,459,51.0,2022-08-02,11.451169921875,139.0,65.30055033365885,179.9375
460,460,51.0,2022-08-01,10.652419921875,135.0,62.80611673990885,174.578125
461,461,50.0,2022-07-31,12.3459404296875,145.0,70.8877665201823,180.234375
462,462,50.0,2022-07-29,12.0087197265625,136.0,74.68179982503256,173.078125
463,463,50.0,2022-07-28,11.1757900390625,148.0,66.05019967556,177.5625
464,464,50.0,2022-07-27,10.01516015625,138.0,59.37150014241536,177.765625
465,465,50.0,2022-07-26,1.50777001953125,141.0,8.226516723632812,184.828125
466,466,50.0,2022-07-26,15.0596396484375,136.0,92.89123280843098,177.8125
467,467,50.0,2022-07-25,15.126759765625,139.0,93.78858362833658,173.578125
468,468,50.0,2022-07-24,1.317030029296875,131.0,7.572866694132487,166.890625
469,469,50.0,2022-07-24,7.68581982421875,144.0,47.14536641438802,177.0
470,470,50.0,2022-07-23,9.5639296875,138.0,56.69821624755859,178.8125
471,471,49.0,2022-07-22,11.35326953125,138.0,72.18661651611328,178.0625
472,472,49.0,2022-07-21,12.255990234375,144.0,78.09513346354167,167.5625
473,473,50.0,2022-07-20,13.3328203125,144.0,81.43908411661783,176.703125
474,474,50.0,2022-07-19,10.95,143.0,66.29966634114584,174.28125
475,475,50.0,2022-07-18,14.6241904296875,141.0,88.88811683654785,175.625
476,476,50.0,2022-07-16,15.6571904296875,142.0,93.60943272908528,181.40625
477,477,50.0,2022-07-15,10.6178701171875,141.0,62.81046651204427,179.171875
478,478,50.0,2022-07-14,9.0981796875,137.0,55.51883290608724,179.359375
479,479,50.0,2022-07-13,10.251919921875,140.0,63.4453000386556,176.296875
480,480,49.0,2022-07-12,12.541400390625,143.0,76.38348337809245,173.46875
481,481,50.0,2022-07-11,8.18131982421875,138.0,50.10463358561198,177.703125
482,482,49.0,2022-07-10,5.07433984375,139.0,29.530700174967446,173.734375
483,483,49.0,2022-07-09,8.65376953125,143.0,51.78705037434896,177.203125
484,484,49.0,2022-07-08,10.5037099609375,137.0,65.12051722208659,177.5625
485,485,50.0,2022-07-07,21.179330078125,138.0,127.867116800944,173.640625
486,486,49.0,2022-07-05,8.094509765625,138.0,49.6517999013265,175.234375
487,487,49.0,2022-07-04,10.34826953125,142.0,62.90534973144531,179.078125
488,488,49.0,2022-07-03,8.3342099609375,136.0,52.032049560546874,171.625
489,489,49.0,2022-07-02,12.385099609375,137.0,77.03634948730469,177.28125
490,490,49.0,2022-07-01,11.2180400390625,147.0,68.82278340657552,171.4375
491,491,49.0,2022-06-30,5.304169921875,144.0,31.93471670150757,180.234375
492,492,49.0,2022-06-29,7.249759765625,142.0,44.9367670694987,176.84375
493,493,49.0,2022-06-28,7.85714013671875,138.0,49.4767333984375,178.375
494,494,49.0,2022-06-28,10.3638603515625,136.0,65.19116617838542,176.53125
495,495,48.0,2022-06-27,5.017759765625,145.0,31.05778350830078,178.46875
496,496,49.0,2022-06-27,1.6956800537109376,140.0,8.974300130208333,186.78125
497,497,48.0,2022-06-26,2.069219970703125,158.0,12.6885498046875,173.40625
498,498,49.0,2022-06-26,5.01035009765625,173.0,23.9822998046875,191.09375
499,499,49.0,2022-06-26,2.0069000244140627,139.0,12.595799763997396,173.8125
500,500,49.0,2022-06-25,5.0115498046875,139.0,31.131983439127605,173.171875
501,501,49.0,2022-06-24,11.812830078125,153.0,68.14023335774739,171.171875
502,502,49.0,2022-06-23,11.831150390625,141.0,71.72495015462239,171.875
503,503,49.0,2022-06-22,10.16401953125,150.0,58.41358337402344,181.4375
504,504,,2022-06-21,1.54675,122.0,32.31666666666667,158.78125
505,505,49.0,2022-06-20,11.1346201171875,144.0,69.46979993184408,155.25
506,506,49.0,2022-06-18,14.4507998046875,142.0,85.21998291015625,174.953125
507,507,49.0,2022-06-16,12.0580595703125,143.0,74.81466662089029,177.328125
508,508,49.0,2022-06-14,13.84625,140.0,85.08511695861816,168.0
509,509,50.0,2022-06-13,10.6455302734375,138.0,64.63648325602213,178.21875
510,510,49.0,2022-06-12,8.653419921875,140.0,53.50444997151693,170.25
511,511,49.0,2022-06-11,15.01008984375,147.0,93.10871709187826,168.75
512,512,49.0,2022-06-09,12.8683701171875,136.0,79.69911677042643,164.109375
513,513,49.0,2022-06-08,11.1541201171875,136.0,71.5529998779297,169.53125
514,514,49.0,2022-06-07,11.1111201171875,141.0,68.6252997080485,176.125
515,515,49.0,2022-06-06,13.1832900390625,136.0,85.34903361002604,171.40625
516,516,49.0,2022-06-05,19.00826953125,145.0,115.81671676635742,179.5625
517,517,49.0,2022-06-03,7.568830078125,135.0,45.751599629720054,148.953125
518,518,49.0,2022-06-02,10.5623203125,142.0,63.45903333028158,179.3125
519,519,49.0,2022-06-01,10.1897998046875,149.0,59.369666226704915,179.625
520,520,49.0,2022-05-31,11.250150390625,148.0,63.54140040079753,182.625
521,521,49.0,2022-05-30,14.0376904296875,150.0,80.19506657918295,181.390625
522,522,49.0,2022-05-29,11.3471201171875,147.0,65.63401679992675,179.078125
523,523,49.0,2022-05-28,14.0109404296875,142.0,86.86725005308787,171.09375
524,524,49.0,2022-05-26,17.18298046875,146.0,105.67073389689128,176.609375
525,525,49.0,2022-05-25,7.77718994140625,138.0,48.29673309326172,175.875
526,526,49.0,2022-05-24,8.4996298828125,148.0,47.93673350016276,179.203125
527,527,49.0,2022-05-23,12.35241015625,144.0,75.69675064086914,178.296875
528,528,49.0,2022-05-22,12.7546298828125,143.0,77.41785024007162,179.3125
529,529,49.0,2022-05-21,13.60683984375,140.0,84.77693379720053,177.671875
530,530,,2022-05-21,0.7986599731445313,164.0,5.0,179.109375
531,531,49.0,2022-05-20,11.00448046875,147.0,64.62281697591146,173.3125
532,532,49.0,2022-05-18,7.51272021484375,144.0,46.76774978637695,176.640625
533,533,49.0,2022-05-17,11.018650390625,153.0,64.90816655953725,174.890625
534,534,49.0,2022-05-16,8.74375,140.0,52.50839958190918,177.046875
535,535,49.0,2022-05-15,11.592009765625,141.0,69.95536626180014,178.75
536,536,49.0,2022-05-13,11.44366015625,146.0,68.80118331909179,178.015625
537,537,49.0,2022-05-12,12.3410498046875,141.0,76.19421641031902,170.21875
538,538,48.0,2022-05-11,11.2290595703125,144.0,69.68053334554037,170.1875
539,539,48.0,2022-05-10,16.0131796875,149.0,94.27389958898226,176.484375
540,540,49.0,2022-05-09,15.62816015625,143.0,91.5093162536621,170.171875
541,541,49.0,2022-05-08,11.01698046875,140.0,68.13921661376953,170.234375
542,542,48.0,2022-05-07,11.553330078125,140.0,71.4917002360026,171.65625
543,543,48.0,2022-05-06,12.582919921875,144.0,75.7454833984375,176.296875
544,544,48.0,2022-05-05,11.90923046875,143.0,74.76725012461344,168.546875
545,545,48.0,2022-05-04,11.1938095703125,142.0,68.04105021158854,173.296875
546,546,48.0,2022-05-03,8.07981982421875,141.0,51.58849994341532,170.65625
547,547,48.0,2022-05-02,14.7562900390625,142.0,90.6369171142578,174.921875
548,548,48.0,2022-04-30,26.12133984375,151.0,160.05800048510233,175.359375
549,549,48.0,2022-04-29,1.25406005859375,135.0,7.423550033569336,161.609375
550,550,48.0,2022-04-29,5.27172998046875,144.0,33.16270014444987,164.734375
551,551,48.0,2022-04-28,10.013,145.0,62.459933853149415,176.953125
552,552,49.0,2022-04-27,9.689240234375,139.0,60.14686635335286,173.171875
553,553,48.0,2022-04-26,5.19835009765625,141.0,33.95266602834066,169.40625
554,554,49.0,2022-04-25,9.1547998046875,139.0,58.36329978307088,171.984375
555,555,49.0,2022-04-24,8.1817998046875,138.0,52.69099998474121,174.4375
556,556,49.0,2022-04-23,20.0284296875,146.0,121.77131640116372,176.859375
557,557,49.0,2022-04-22,10.0032099609375,139.0,63.94063313802083,172.484375
558,558,49.0,2022-04-21,12.37633984375,138.0,77.6037498474121,175.484375
559,559,49.0,2022-04-20,8.11293994140625,146.0,48.300566864013675,168.671875
560,560,49.0,2022-04-19,10.53916015625,139.0,65.13286641438802,169.90625
561,561,49.0,2022-04-18,13.5668203125,144.0,83.88581695556641,164.34375
562,562,49.0,2022-04-17,10.0159599609375,143.0,61.32568320433299,175.90625
563,563,49.0,2022-04-16,13.7178203125,144.0,84.2571496963501,175.328125
564,564,49.0,2022-04-15,12.4907998046875,135.0,80.1983164469401,170.734375
565,565,48.0,2022-04-14,12.1103896484375,138.0,75.31065012613932,174.828125
566,566,48.0,2022-04-13,10.29525,142.0,63.651150131225585,173.5
567,567,48.0,2022-04-12,7.0132900390625,139.0,41.972117042541505,183.5625
568,568,48.0,2022-04-11,12.1057802734375,145.0,78.5309331258138,172.71875
569,569,48.0,2022-04-10,9.8113203125,140.0,60.90180002848307,173.828125
570,570,48.0,2022-04-09,12.0301904296875,143.0,75.336749903361,178.21875
571,571,48.0,2022-04-08,10.1668203125,145.0,63.59056650797526,173.140625
572,572,48.0,2022-04-07,10.0753095703125,141.0,64.77384999593099,171.40625
573,573,48.0,2022-04-05,10.0130595703125,147.0,61.259116872151694,179.125
574,574,48.0,2022-04-04,8.00860986328125,140.0,50.59394989013672,177.796875
575,575,48.0,2022-04-03,10.8063701171875,138.0,68.8384501139323,173.5
576,576,48.0,2022-04-02,13.28351953125,141.0,82.50153325398763,175.515625
577,577,48.0,2022-04-01,10.57808984375,146.0,65.39035034179688,177.671875
578,578,49.0,2022-03-31,10.1757998046875,152.0,62.29571723937988,177.8125
579,579,49.0,2022-03-30,6.35122998046875,137.0,39.53136647542318,180.6875
580,580,49.0,2022-03-29,8.885599609375,143.0,54.22836675643921,180.703125
581,581,49.0,2022-03-28,11.089849609375,146.0,70.07036708196004,175.375
582,582,49.0,2022-03-26,13.0103701171875,147.0,75.25055033365885,179.578125
583,583,49.0,2022-03-25,11.422580078125,141.0,68.78336639404297,176.890625
584,584,49.0,2022-03-24,11.406419921875,143.0,70.33018315633139,179.546875
585,585,48.0,2022-03-23,9.452580078125,146.0,58.58001658121745,171.09375
586,586,49.0,2022-03-22,5.46866015625,134.0,34.81666666666667,166.75
587,587,49.0,2022-03-21,9.0818798828125,144.0,56.3655502319336,173.53125
588,588,48.0,2022-03-20,8.2643203125,143.0,51.88443323771159,171.921875
589,589,49.0,2022-03-19,1.6766199951171874,145.0,9.84911651611328,177.9375
590,590,49.0,2022-03-19,12.174849609375,142.0,74.18873341878255,175.296875
591,591,49.0,2022-03-18,13.0573603515625,143.0,80.99551696777344,159.734375
592,592,49.0,2022-03-17,12.1371796875,148.0,74.66506684621176,169.953125
593,593,49.0,2022-03-16,8.12527001953125,136.0,48.88710021972656,179.265625
594,594,48.0,2022-03-14,10.431150390625,134.0,65.93896687825521,168.453125
595,595,48.0,2022-03-13,11.0157001953125,144.0,69.2551996866862,177.515625
596,596,49.0,2022-03-12,8.8641796875,137.0,55.43311665852865,164.765625
597,597,49.0,2022-03-10,1.283510009765625,140.0,7.745416768391928,183.0625
598,598,48.0,2022-03-10,10.642599609375,138.0,69.08704986572266,178.609375
599,599,49.0,2022-03-09,10.4286298828125,139.0,65.10818328857422,175.203125
600,600,49.0,2022-03-08,8.298150390625,143.0,49.948099772135414,170.640625
601,601,49.0,2022-03-07,10.366509765625,140.0,64.17776692708334,177.90625
602,602,48.0,2022-03-06,1.2135699462890626,142.0,7.466666666666667,178.640625
603,603,48.0,2022-03-06,12.09048046875,143.0,74.85148315429687,166.609375
604,604,49.0,2022-03-06,1.164800048828125,135.0,7.266666666666667,182.8125
605,605,48.0,2022-03-05,10.4743203125,145.0,65.1024668375651,173.78125
606,606,48.0,2022-03-04,9.75225,145.0,61.48060048421224,171.59375
607,607,49.0,2022-03-03,10.70251953125,142.0,67.10413360595703,175.1875
608,608,49.0,2022-03-02,11.2513095703125,144.0,68.80463307698568,178.953125
609,609,49.0,2022-02-28,10.27075,136.0,65.94006690979003,173.703125
610,610,48.0,2022-02-27,1.456300048828125,139.0,8.899866739908854,182.015625
611,611,48.0,2022-02-27,12.0689501953125,142.0,75.62381642659506,174.390625
612,612,48.0,2022-02-26,12.0121103515625,138.0,76.45516713460286,180.078125
613,613,48.0,2022-02-25,10.081,139.0,63.69110005696614,174.125
614,614,48.0,2022-02-24,13.0306396484375,140.0,82.04123382568359,177.40625
615,615,47.0,2022-02-23,5.143759765625,154.0,29.100533548990885,183.5625
616,616,47.0,2022-02-21,10.01726953125,142.0,64.62593332926433,173.640625
617,617,47.0,2022-02-20,18.640119140625,144.0,113.96513315836587,171.203125
618,618,47.0,2022-02-19,11.2284697265625,139.0,70.80475056966146,176.015625
619,619,46.0,2022-02-17,8.28398046875,153.0,51.81339975992839,176.375
620,620,47.0,2022-02-16,8.751259765625,144.0,55.50463358561198,174.421875
621,621,47.0,2022-02-15,10.2931298828125,139.0,62.3579833984375,179.0625
622,622,47.0,2022-02-14,10.059509765625,154.0,63.408817036946616,176.59375
623,623,47.0,2022-02-12,2.06214990234375,141.0,12.65,175.453125
624,624,47.0,2022-02-12,10.2881103515625,142.0,67.41089935302735,175.96875
625,625,47.0,2022-02-12,1.168280029296875,135.0,6.7054997762044275,184.203125
626,626,47.0,2022-02-11,11.390509765625,138.0,72.86239980061849,174.859375
627,627,46.0,2022-02-10,9.105400390625,143.0,59.00691680908203,174.875
628,628,46.0,2022-02-09,7.00564013671875,147.0,43.21221682230632,175.296875
629,629,46.0,2022-02-08,6.31527978515625,144.0,40.62133331298829,177.390625
630,630,46.0,2022-02-07,10.416650390625,147.0,68.18511708577473,171.265625
631,631,46.0,2022-02-06,4.205,136.0,27.52108357747396,178.546875
632,632,,2022-02-05,10.8058896484375,138.0,70.19871673583984,176.0
633,633,46.0,2022-02-04,8.789169921875,139.0,56.034183756510416,178.0
634,634,,2022-02-03,5.5398701171875,138.0,36.0618169148763,178.0
635,635,47.0,2022-02-02,5.11397021484375,145.0,30.847083536783853,180.0
636,636,,2022-01-31,8.111348793768041,,51.2,
637,637,,2022-01-29,11.846244224750354,,74.53333333333333,
638,638,,2022-01-28,6.311241776217725,,39.75,
639,639,,2022-01-27,6.221948245641251,,38.766666666666666,
640,640,48.0,2022-01-24,8.51551953125,139.0,55.834616597493486,174.265625
641,641,48.0,2022-01-23,22.620759765625,146.0,144.38228302001954,176.59375
642,642,,2022-01-19,10.0620006574219,142.02264349657713,62.733333333333334,
643,643,48.0,2022-01-16,9.099849609375,142.0,60.259666506449385,175.609375
644,644,49.0,2022-01-15,2.507469970703125,152.0,15.850300181905428,173.8125
645,645,49.0,2022-01-15,8.00510009765625,150.0,50.755933125813804,175.9375
646,646,49.0,2022-01-14,11.5663203125,154.0,75.55991668701172,175.59375
647,647,49.0,2022-01-13,10.895509765625,151.0,67.73513285319011,178.125
648,648,50.0,2022-01-12,10.04976953125,148.0,60.819733174641925,176.84375
649,649,50.0,2022-01-11,9.580349609375,143.0,60.70211690266927,179.3125
650,650,50.0,2022-01-10,6.500580078125,141.0,40.86691691080729,180.75
651,651,50.0,2022-01-09,6.31458984375,146.0,38.176033401489256,181.078125
652,652,50.0,2022-01-08,10.0158798828125,142.0,63.93375030358632,176.671875
653,653,50.0,2022-01-06,7.936,146.0,48.83506673177083,179.859375
654,654,51.0,2022-01-04,6.0048798828125,145.0,37.38385007381439,172.34375
655,655,51.0,2021-12-31,8.2195302734375,145.0,52.88916676839192,171.859375
656,656,52.0,2021-12-29,10.5740498046875,144.0,64.905099995931,179.03125
657,657,52.0,2021-12-28,11.30926953125,140.0,72.1346669514974,177.453125
658,658,52.0,2021-12-27,12.5028203125,138.0,79.47086690266927,182.6875
659,659,52.0,2021-12-26,13.7012099609375,142.0,84.60973358154297,177.328125
660,660,52.0,2021-12-24,6.7669599609375,140.0,43.18884989420573,175.921875
661,661,53.0,2021-12-23,16.874189453125,143.0,104.14168345133464,180.265625
662,662,53.0,2021-12-22,11.459349609375,145.0,69.3024164835612,176.09375
663,663,53.0,2021-12-21,13.9991396484375,141.0,84.54144999186198,176.265625
664,664,53.0,2021-12-20,11.7722197265625,140.0,71.67044982910156,182.5
665,665,53.0,2021-12-19,11.0563095703125,140.0,66.08221629460652,182.953125
666,666,52.0,2021-12-18,15.3002900390625,142.0,93.04661661783854,177.921875
667,667,52.0,2021-12-16,11.0610302734375,138.0,68.57869974772136,177.65625
668,668,52.0,2021-12-15,10.5716298828125,137.0,64.86543375651041,176.453125
669,669,52.0,2021-12-14,6.48089013671875,137.0,39.86159973144531,175.703125
670,670,52.0,2021-12-13,7.5704501953125,135.0,48.88293304443359,177.203125
671,671,52.0,2021-12-12,14.4508603515625,140.0,88.3132832845052,180.8125
672,672,52.0,2021-12-11,11.0127001953125,137.0,69.04771626790365,178.078125
673,673,52.0,2021-12-10,11.110150390625,139.0,69.83548380533854,178.875
674,674,52.0,2021-12-09,11.0118798828125,140.0,67.87825012207031,180.4375
675,675,52.0,2021-12-07,7.49643994140625,134.0,48.49136657714844,177.546875
676,676,52.0,2021-12-06,3.381840087890625,130.0,21.396600341796876,182.25
677,677,51.0,2021-12-05,21.110669921875,138.0,138.18223266601564,178.28125
678,678,52.0,2021-12-04,10.44016015625,143.0,64.03265024820963,180.1875
679,679,52.0,2021-12-03,10.1734501953125,137.0,63.853133328755696,180.109375
680,680,52.0,2021-12-02,10.5873896484375,135.0,67.86261677742004,172.71875
681,681,52.0,2021-12-01,11.7850498046875,138.0,73.61819966634114,178.59375
682,682,52.0,2021-11-29,10.0523798828125,133.0,62.86990000406901,177.15625
683,683,52.0,2021-11-28,9.59325,138.0,59.23259963989258,178.921875
684,684,52.0,2021-11-27,10.419580078125,138.0,64.316650390625,179.390625
685,685,52.0,2021-11-26,8.2954697265625,136.0,53.31806640625,173.109375
686,686,52.0,2021-11-25,9.059919921875,138.0,54.54168332417806,179.4375
687,687,52.0,2021-11-24,8.00675,139.0,48.25880025227865,178.46875
688,688,52.0,2021-11-22,9.5885595703125,133.0,59.779350407918294,176.765625
689,689,52.0,2021-11-21,21.86873046875,137.0,131.3811991373698,179.640625
690,690,52.0,2021-11-20,8.5406396484375,138.0,53.85943349202474,180.9375
691,691,52.0,2021-11-19,9.160990234375,141.0,55.74884999593099,177.9375
692,692,52.0,2021-11-18,5.979080078125,134.0,35.58301671346029,181.09375
693,693,51.0,2021-11-17,5.09639990234375,132.0,30.51729939778646,179.1875
694,694,51.0,2021-11-16,9.752990234375,135.0,58.739400227864586,182.34375
695,695,51.0,2021-11-15,8.6533203125,138.0,52.28706639607747,180.0625
696,696,50.0,2021-11-13,9.9980595703125,141.0,60.05835062662761,180.359375
697,697,51.0,2021-11-12,9.12651953125,139.0,55.93880030314128,178.71875
698,698,51.0,2021-11-10,7.557009765625,142.0,44.672366587320965,184.0625
699,699,51.0,2021-11-09,6.00733984375,135.0,36.05640004475912,177.140625
700,700,51.0,2021-11-07,9.001080078125,135.0,54.94523315429687,177.875
701,701,51.0,2021-11-06,12.103830078125,140.0,71.94434992472331,180.59375
702,702,51.0,2021-11-05,7.85141015625,136.0,47.42805004119873,178.6875
703,703,52.0,2021-11-02,8.124509765625,139.0,50.70381673177083,181.9375
704,704,51.0,2021-11-01,8.3920302734375,138.0,51.47316710154215,183.34375
705,705,51.0,2021-10-31,6.199240234375,134.0,39.1,169.703125
706,706,51.0,2021-10-30,15.02675,144.0,90.5120164235433,182.0625
707,707,51.0,2021-10-29,5.65835009765625,137.0,33.6115000406901,179.09375
708,708,51.0,2021-10-28,9.0710595703125,138.0,54.861066818237305,177.859375
709,709,51.0,2021-10-26,7.7533798828125,140.0,48.630950164794925,177.296875
